code,name,address,latitude,longitude,summary,description,휴무일,운영시간,imageUrl,category
P0668,송파구자원순환공원,서울특별시 송파구 헌릉로 793 (장지동),37.47181099,127.1245333,송파구자원순환공원은(는) 서울의 대표적인 명소입니다.,송파구자원순환공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0669,수국사 목조 아미타여래좌상,서울 은평구 서오릉로23길 8-5,37.61578338,126.9044272,수국사 목조 아미타여래좌상은(는) 서울의 대표적인 명소입니다.,수국사 목조 아미타여래좌상은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0670,수도박물관,서울특별시 성동구 왕십리로 27 (성수동1가),37.539824,127.042252,수도박물관은(는) 서울의 대표적인 명소입니다.,수도박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0671,수락산 당고개지구 공원,서울특별시 노원구 상계로 273 (상계동),37.66879411,127.0758897,수락산 당고개지구 공원은(는) 서울의 대표적인 명소입니다.,수락산 당고개지구 공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0672,수락산 벽운계곡,서울 노원구 상계동 산 1-2,37.68565314,127.0661678,수락산 벽운계곡은(는) 서울의 대표적인 명소입니다.,수락산 벽운계곡은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0673,수성동계곡,서울 종로구 옥인동 179-1,37.58224804,126.9629032,수성동계곡은(는) 서울의 대표적인 명소입니다.,수성동계곡은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0674,수암사(서울),서울특별시 노원구 상계동 산153-1,37.68196262,127.0811997,수암사(서울)은(는) 서울의 대표적인 명소입니다.,수암사(서울)은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0675,수애뇨339,서울특별시 종로구 평창길 339 (평창동),37.61255895,126.9787423,수애뇨339은(는) 서울의 대표적인 명소입니다.,수애뇨339은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0676,숙정문,서울 종로구 삼청동 산 2-1,37.59552487,126.9810775,숙정문은(는) 서울의 대표적인 명소입니다.,숙정문은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0677,순국선열추념탑,서울 서대문구 독립문공원길 80,37.57309456,126.9567847,순국선열추념탑은(는) 서울의 대표적인 명소입니다.,순국선열추념탑은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0678,순라길,서울 종로구 서순라길 55,37.5729617,126.9930042,순라길은(는) 서울의 대표적인 명소입니다.,순라길은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0679,순정효황후윤씨친가,서울특별시 중구 퇴계로34길 28,37.55954227,126.9947387,순정효황후윤씨친가은(는) 서울의 대표적인 명소입니다.,순정효황후윤씨친가은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0680,숭례문,서울 중구 세종대로 40,37.56000301,126.9753131,숭례문은(는) 서울의 대표적인 명소입니다.,숭례문은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0681,숭인근린공원,서울특별시 종로구 숭인동 58-70,37.57711866,127.0178033,숭인근린공원은(는) 서울의 대표적인 명소입니다.,숭인근린공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0682,슈피겐홀,서울특별시 강남구 봉은사로 446 (삼성동),37.51136781,127.0485167,슈피겐홀은(는) 서울의 대표적인 명소입니다.,슈피겐홀은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0683,스위트파크 롯데 어린이 식품체험관,서울특별시 강서구 마곡중앙로 201 (마곡동) 롯데중앙연구소 1층,37.57140769,126.8277308,스위트파크 롯데 어린이 식품체험관은(는) 서울의 대표적인 명소입니다.,스위트파크 롯데 어린이 식품체험관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0684,스탈릿성수,서울특별시 성동구 아차산로 104 (성수동2가) 스탈릿성수,37.54444251,127.0554581,스탈릿성수은(는) 서울의 대표적인 명소입니다.,스탈릿성수은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0685,스파레이,서울특별시 서초구 강남대로107길 5 (잠원동),37.51788522,127.0182404,스파레이은(는) 서울의 대표적인 명소입니다.,스파레이은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0686,스페이스K 서울,서울 강서구 마곡중앙8로 32,37.56110996,126.8309742,스페이스K 서울은(는) 서울의 대표적인 명소입니다.,스페이스K 서울은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0687,승가사(서울),서울특별시 종로구 비봉4길 213 (구기동),37.62679368,126.9608625,승가사(서울)은(는) 서울의 대표적인 명소입니다.,승가사(서울)은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0688,승동교회,서울특별시 종로구 인사동길 7-1 (인사동),37.57123265,126.9863257,승동교회은(는) 서울의 대표적인 명소입니다.,승동교회은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0689,시그니엘 서울 리트릿 시그니엘 스파,서울특별시 송파구 올림픽로 300 86층,37.51371299,127.1043018,시그니엘 서울 리트릿 시그니엘 스파은(는) 서울의 대표적인 명소입니다.,시그니엘 서울 리트릿 시그니엘 스파은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0690,식민지역사박물관,서울특별시 용산구 청파로47다길 27 (청파동2가),37.54578472,126.9668363,식민지역사박물관은(는) 서울의 대표적인 명소입니다.,식민지역사박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0691,신기한놀이터 떼굴떼굴,서울특별시 서대문구 홍제동 산 41-29,37.58567124,126.9386451,신기한놀이터 떼굴떼굴은(는) 서울의 대표적인 명소입니다.,신기한놀이터 떼굴떼굴은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0692,신당동 떡볶이타운,서울특별시 중구 다산로33길 10-18 (신당동),37.56300212,127.01459,신당동 떡볶이타운은(는) 서울의 대표적인 명소입니다.,신당동 떡볶이타운은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0693,신당동떡볶이타운,서울 중구 다산로33길 10-18,37.56303203,127.0146099,신당동떡볶이타운은(는) 서울의 대표적인 명소입니다.,신당동떡볶이타운은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0694,신도림테크노근린공원,서울특별시 구로구 새말로 107-32 (구로동),37.50811753,126.8908707,신도림테크노근린공원은(는) 서울의 대표적인 명소입니다.,신도림테크노근린공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0695,신문박물관,"서울특별시 종로구 세종대로 152 일민미술관 5, 6층",37.56986776,126.9776571,신문박물관은(는) 서울의 대표적인 명소입니다.,신문박물관은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0696,신사공원,서울특별시 강남구 압구정동 422,37.52671558,127.0214766,신사공원은(는) 서울의 대표적인 명소입니다.,신사공원은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0697,신사동 가로수길,서울 강남구 가로수길 43,37.52081982,127.0227294,신사동 가로수길은(는) 서울의 대표적인 명소입니다.,신사동 가로수길은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0698,신석구 사택 터,서울특별시 중구 청계천로 100 (수표동) 부근,37.56747272,126.9881132,신석구 사택 터은(는) 서울의 대표적인 명소입니다.,신석구 사택 터은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
P0699,신선경과 류인호 묘역,서울특별시 송파구 동남로 263 (오금동),37.49999535,127.1348515,신선경과 류인호 묘역은(는) 서울의 대표적인 명소입니다.,신선경과 류인호 묘역은(는) 서울의 역사와 문화를 느낄 수 있는 장소입니다. 천천히 둘러보며 그 의미를 경험해보세요.,연중무휴,상시개방,https://example.com/image.jpg,문화재
